segment_id,road,road_canonical,highway,km,mid_lon,mid_lat,czones,crashes_total,crashes_fatal,wl_points,wl_events,cv_images,cv_detections,cv_damage_per_frame,n_sources
shalimar-bagh-flyover_364876214_1,Shalimar Bagh Flyover,Shalimar Bagh Flyover,primary,0.25,77.171206,28.704577,,,,,,0,,,0
mahatma-gandhi-road_364876217_0,Mahatma Gandhi Road,Ring Road,primary,0.17,77.157879,28.699845,,,,,,0,,,0
delhi-dehradun-expressway_370545019_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.421,77.274348,28.626215,,,,,,0,,,0
outer-ring-road_374689514_0,Outer Ring Road,Outer Ring Road,primary,0.371,77.092975,28.670563,,,,,,0,,,0
outer-ring-road_374689515_0,Outer Ring Road,Outer Ring Road,primary,0.264,77.092743,28.667327,,,,,,0,,,0
unnamed_374689518_0,unnamed,unnamed,primary,0.213,77.09267,28.669362,,,,,,0,,,0
unnamed_386439543_0,unnamed,unnamed,primary,0.331,77.143011,28.575339,,,,,,7,0,0.0,1
nh9_387636774_0,NH9,NH9,trunk,1.01,76.952325,28.689189,,,,,,0,,,0
nh9_387636774_1,NH9,NH9,trunk,0.294,76.959829,28.688508,,,,,,0,,,0
gt-road_387636933_0,GT Road,GT Road,trunk,0.052,77.325226,28.676432,,,,,,0,,,0
mathura-road_387683750_0,Mathura Road,Mathura Road,trunk,1.109,77.304489,28.48791,,,,,,0,,,0
anuvrat-marg_391981117_0,Anuvrat Marg,Anuvrat Marg,trunk,0.034,77.114984,28.481421,,,,,,2,0,0.0,1
delhi-noida-direct-flyway_395885008_0,Delhi-Noida Direct Flyway,Delhi-Noida Direct Flyway,motorway,0.328,77.266969,28.578367,,,,,,0,,,0
delhi-noida-direct-flyway_395885010_0,Delhi-Noida Direct Flyway,Delhi-Noida Direct Flyway,motorway,0.478,77.271073,28.581281,,,,,,0,,,0
doctor-kb-hedgewar-marg_395885012_0,Doctor KB Hedgewar Marg,Outer Ring Road,primary,0.484,77.226685,28.710966,,,,,,0,,,0
doctor-kb-hedgewar-marg_395885013_0,Doctor KB Hedgewar Marg,Outer Ring Road,primary,0.485,77.226933,28.711434,,,,,,0,,,0
shaheed-captain-vikram-batra-flyover_395885014_0,Shaheed Captain Vikram Batra Flyover,Shaheed Captain Vikram Batra Flyover,trunk,0.238,77.157964,28.736141,,,,,,0,,,0
nizamuddin-road-flyover_395885020_0,Nizamuddin Road Flyover,Nizamuddin Road Flyover,trunk,0.073,77.254816,28.600991,,,,,,0,,,0
mahatma-gandhi-marg_395885021_0,Mahatma Gandhi Marg,Ring Road,primary,0.047,77.179007,28.707286,,,,,,0,,,0
mahatma-gandhi-marg_395885022_0,Mahatma Gandhi Marg,Ring Road,primary,0.094,77.178315,28.708105,,,,,,0,,,0
mahatma-gandhi-marg_395885023_0,Mahatma Gandhi Marg,Ring Road,trunk,0.144,77.231884,28.669424,1,19,7,,,8,0,0.0,2
nizamuddin-railway-station-flyover_395885024_0,Nizamuddin Railway Station Flyover,Nizamuddin Railway Station Flyover,trunk,0.072,77.257487,28.592431,,,,,,0,,,0
mahatma-gandhi-road_395885025_0,Mahatma Gandhi Road,Ring Road,trunk,0.145,77.229777,28.678123,,,,,,8,0,0.0,1
unnamed_395885043_0,unnamed,unnamed,trunk,0.547,77.233642,28.670546,,,,,,7,0,0.0,1
unnamed_395885044_0,unnamed,unnamed,trunk,0.556,77.238722,28.672638,,,,,,2,0,0.0,1
shaheed-captain-vikram-batra-flyover_395885045_0,Shaheed Captain Vikram Batra Flyover,Shaheed Captain Vikram Batra Flyover,trunk,0.113,77.154504,28.734005,,,,,,0,,,0
unnamed_415785283_0,unnamed,unnamed,primary,0.011,77.226769,28.515636,,,,,,0,,,0
baba-banda-singh-bahadur-setu_428242223_0,Baba Banda Singh Bahadur Setu,Baba Banda Singh Bahadur Setu,trunk,0.667,77.261445,28.582183,,,,,,0,,,0
swami-dayanand-marg_446686628_0,Swami Dayanand Marg,Swami Dayanand Marg,primary,0.436,77.303726,28.638362,,,,,,0,,,0
swami-dayanand-marg_446686632_0,Swami Dayanand Marg,Swami Dayanand Marg,primary,0.033,77.314682,28.636452,1,16,5,,,0,,,1
road-number-57_446734301_0,Road Number 57,Road Number 57,primary,0.633,77.307935,28.63609,,,,,,0,,,0
vikas-marg_446922580_0,Vikas Marg,Vikas Marg,primary,1.029,77.28016,28.632377,,,,,,0,,,0
vikas-marg_446922580_1,Vikas Marg,Vikas Marg,primary,0.077,77.285685,28.636003,,,,,,0,,,0
vikas-marg_446923135_0,Vikas Marg,Vikas Marg,primary,0.058,77.274893,28.628699,,,,,,0,,,0
road-number-57_446957212_0,Road Number 57,Road Number 57,primary,0.079,77.306209,28.636132,,,,,,0,,,0
vikas-marg_447130904_0,Vikas Marg,Vikas Marg,primary,0.083,77.250155,28.628124,,,,,,3,0,0.0,1
swami-dayanand-marg_447602097_0,Swami Dayanand Marg,Swami Dayanand Marg,primary,0.07,77.301346,28.641014,,,,,,0,,,0
delhi-meerut-expressway_447654041_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.114,77.256552,28.598272,,,,,,0,,,0
delhi-meerut-expressway_447654044_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.373,77.269675,28.603957,,,,,,0,,,0
flyover_447654046_0,Flyover,Flyover,trunk,0.183,77.286649,28.616341,,,,,,0,,,0
delhi-meerut-expressway_447654047_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.568,77.278379,28.608383,,,,,,0,,,0
chirag-delhi-flyover_447654050_0,Chirag Delhi Flyover,Chirag Delhi Flyover,primary,0.033,77.235068,28.540623,,,,,,1,0,0.0,1
rani-jhansi-flyover_464265868_0,Rani Jhansi Flyover,Rani Jhansi Flyover,primary,1.017,77.207169,28.66302,1,12,3,1,5,0,,,2
rani-jhansi-flyover_464265868_1,Rani Jhansi Flyover,Rani Jhansi Flyover,primary,0.309,77.21023,28.667049,,,,,,0,,,0
unnamed_472576395_0,unnamed,unnamed,primary,0.269,77.139642,28.573777,,,,,,8,1,0.125,1
wazirabad-road_475165730_0,Wazirabad Road,Wazirabad Road,trunk,0.174,77.251107,28.705188,,,,,,0,,,0
wazirabad-road_475165731_0,Wazirabad Road,Wazirabad Road,trunk,0.35,77.249621,28.705095,,,,,,0,,,0
cariappa-marg_488174447_0,Cariappa Marg,Cariappa Marg,primary,0.024,77.124904,28.60596,,,,,,0,,,0
bhagwan-mahavir-marg_488174453_0,Bhagwan Mahavir Marg,Bhagwan Mahavir Marg,primary,1.023,77.07794,28.617543,,,,,,0,,,0
bhagwan-mahavir-marg_488174453_1,Bhagwan Mahavir Marg,Bhagwan Mahavir Marg,primary,0.815,77.069721,28.621561,1,9,3,,,0,,,1
bhagwan-mahavir-marg_488174454_0,Bhagwan Mahavir Marg,Bhagwan Mahavir Marg,primary,1.071,77.069081,28.622259,,,,,,0,,,0
bhagwan-mahavir-marg_488174454_1,Bhagwan Mahavir Marg,Bhagwan Mahavir Marg,primary,0.932,77.078319,28.617455,,,,,,0,,,0
shivaji-marg_488174462_0,Shivaji Marg,Shivaji Marg,primary,0.392,77.079739,28.630394,1,7,4,,,0,,,1
shivaji-marg_488174464_0,Shivaji Marg,Shivaji Marg,primary,0.249,77.08005,28.630757,,,,,,0,,,0
shivaji-marg_492441456_0,Shivaji Marg,Shivaji Marg,primary,0.011,77.077568,28.629817,,,,,,0,,,0
shivaji-marg_492441457_0,Shivaji Marg,Shivaji Marg,primary,0.116,77.078097,28.630132,,,,,,0,,,0
rohtak-road_501786881_0,Rohtak Road,Rohtak Road,primary,0.15,77.158227,28.670982,,,,,,0,,,0
doctor-kb-hedgewar-marg_502428936_0,Doctor KB Hedgewar Marg,Outer Ring Road,trunk,0.649,77.191197,28.730054,1,14,6,,,0,,,1
doctor-kb-hedgewar-marg_502428942_0,Doctor KB Hedgewar Marg,Outer Ring Road,trunk,0.345,77.161725,28.737526,,,,,,0,,,0
doctor-kb-hedgewar-marg_502428945_0,Doctor KB Hedgewar Marg,Outer Ring Road,trunk,1.149,77.20666,28.725869,1,8,3,,,0,,,1
doctor-kb-hedgewar-marg_502428945_1,Doctor KB Hedgewar Marg,Outer Ring Road,trunk,1.055,77.218473,28.721587,1,13,3,,,0,,,1
doctor-kb-hedgewar-marg_502428945_2,Doctor KB Hedgewar Marg,Outer Ring Road,trunk,0.777,77.22567,28.717881,,,,,,0,,,0
doctor-kb-hedgewar-marg_502428949_0,Doctor KB Hedgewar Marg,Outer Ring Road,trunk,0.645,77.188269,28.731005,,,,,,0,,,0
outer-ring-road_514521566_0,Outer Ring Road,Outer Ring Road,primary,1.02,77.194627,28.54653,,,,2,3,6,0,0.0,2
outer-ring-road_514521566_1,Outer Ring Road,Outer Ring Road,primary,0.019,77.197755,28.545713,,,,1,1,8,0,0.0,2
khelgaon-flyover_514521567_0,Khelgaon Flyover,Khelgaon Flyover,primary,0.035,77.206625,28.543721,,,,,,8,3,0.375,1
wazirabad-flyover_519172099_0,Wazirabad Flyover,Wazirabad Flyover,trunk,0.142,77.227722,28.704647,,,,,,0,,,0
wazirabad-flyover_519172101_0,Wazirabad Flyover,Wazirabad Flyover,trunk,0.15,77.226616,28.712732,,,,,,0,,,0
doctor-kb-hedgewar-marg_519440485_0,Doctor KB Hedgewar Marg,Outer Ring Road,trunk,0.788,77.176512,28.734279,,,,1,1,0,,,1
burari-flyover_519440486_0,Burari Flyover,Burari Flyover,trunk,0.158,77.19721,28.728686,,,,,,0,,,0
burari-flyover_519440487_0,Burari Flyover,Burari Flyover,trunk,0.159,77.198802,28.72841,,,,,,0,,,0
bhalswa-flyover_519440488_0,Bhalswa Flyover,Bhalswa Flyover,trunk,0.16,77.166539,28.737532,,,,,,0,,,0
bhalswa-flyover_519440489_0,Bhalswa Flyover,Bhalswa Flyover,trunk,0.162,77.168183,28.737361,,,,,,0,,,0
doctor-kb-hedgewar-marg_519440490_0,Doctor KB Hedgewar Marg,Outer Ring Road,trunk,0.27,77.181861,28.732435,,,,,,0,,,0
doctor-kb-hedgewar-marg_519440491_0,Doctor KB Hedgewar Marg,Outer Ring Road,trunk,0.27,77.183185,28.732204,,,,,,0,,,0
bhalswa-flyover_519440492_0,Bhalswa Flyover,Bhalswa Flyover,trunk,0.268,77.169835,28.736853,,,,,,0,,,0
outer-ring-road_519444400_0,Outer Ring Road,Outer Ring Road,primary,1.007,77.141337,28.7231,,,,,,0,,,0
outer-ring-road_519444400_1,Outer Ring Road,Outer Ring Road,primary,0.541,77.139635,28.71644,,,,,,0,,,0
outer-ring-road_519444401_0,Outer Ring Road,Outer Ring Road,primary,0.818,77.140192,28.72043,,,,,,0,,,0
outer-ring-road_519444402_0,Outer Ring Road,Outer Ring Road,trunk,0.423,77.14958,28.730716,,,,,,0,,,0
outer-ring-road_519444403_0,Outer Ring Road,Outer Ring Road,trunk,0.276,77.149107,28.730593,,,,1,1,0,,,1
outer-ring-road_519444404_0,Outer Ring Road,Outer Ring Road,trunk,0.748,77.134207,28.707458,,,,,,0,,,0
outer-ring-road_519444407_0,Outer Ring Road,Outer Ring Road,trunk,0.572,77.135101,28.708619,,,,,,5,0,0.0,1
mangolpuri-flyover_519445877_0,Mangolpuri Flyover,Mangolpuri Flyover,trunk,0.233,77.098453,28.691863,,,,,,0,,,0
mangolpuri-flyover_519445878_0,Mangolpuri Flyover,Mangolpuri Flyover,trunk,0.299,77.121613,28.698732,,,,,,0,,,0
mangolpuri-flyover_519445879_0,Mangolpuri Flyover,Mangolpuri Flyover,trunk,0.234,77.098384,28.691941,,,,,,0,,,0
outer-ring-road_519445880_0,Outer Ring Road,Outer Ring Road,trunk,0.601,77.126174,28.700796,,,,,,0,,,0
mangolpuri-flyover_519445881_0,Mangolpuri Flyover,Mangolpuri Flyover,trunk,1.011,77.10274,28.693571,,,,,,0,,,0
mangolpuri-flyover_519445881_1,Mangolpuri Flyover,Mangolpuri Flyover,trunk,1.075,77.114258,28.696785,,,,,,0,,,0
mangolpuri-flyover_519445881_2,Mangolpuri Flyover,Mangolpuri Flyover,trunk,0.025,77.119973,28.698333,,,,,,0,,,0
mangolpuri-flyover_519445882_0,Mangolpuri Flyover,Mangolpuri Flyover,trunk,1.072,77.1123,28.696224,,,,,,0,,,0
mangolpuri-flyover_519445882_1,Mangolpuri Flyover,Mangolpuri Flyover,trunk,1.002,77.102461,28.693396,1,9,4,,,0,,,1
mangolpuri-flyover_519445882_2,Mangolpuri Flyover,Mangolpuri Flyover,trunk,0.035,77.09945,28.692455,,,,,,0,,,0
outer-ring-road_519665076_0,Outer Ring Road,Outer Ring Road,primary,0.341,77.080607,28.635792,,,,,,0,,,0
outer-ring-road_519665080_0,Outer Ring Road,Outer Ring Road,primary,0.254,77.092002,28.664088,,,,,,0,,,0
outer-ring-road_519665087_0,Outer Ring Road,Outer Ring Road,primary,0.252,77.09196,28.663103,,,,1,2,0,,,1
savitri-flyover_523568279_0,Savitri Flyover,Savitri Flyover,primary,0.023,77.237563,28.541091,,,,,,0,,,0
nizamuddin-road-flyover_523568281_0,Nizamuddin Road Flyover,Nizamuddin Road Flyover,trunk,0.079,77.256738,28.595083,,,,,,0,,,0
